File,Original_Tier_Name,New_Tier_Name
mc_tabasaran_belt.eaf,utterance_translation,ft@TS01
mc_tabasaran_belt.eaf,gloss_mtok,gl@TS01
mc_tabasaran_belt.eaf,grammatical_words_mtok,mb@TS01
mc_tabasaran_belt.eaf,graid,ps@TS01
mc_tabasaran_belt.eaf,utterance_id,ref@TS01
mc_tabasaran_belt.eaf,utterance,tx@TS01
mc_tabasaran_belt.eaf,grammatical_words,wd@TS01
mc_tabasaran_horse.eaf,utterance_translation,ft@TS02
mc_tabasaran_horse.eaf,gloss_mtok,gl@TS02
mc_tabasaran_horse.eaf,grammatical_words_mtok,mb@TS02
mc_tabasaran_horse.eaf,graid,ps@TS02
mc_tabasaran_horse.eaf,utterance_id,ref@TS02
mc_tabasaran_horse.eaf,utterance,tx@TS02
mc_tabasaran_horse.eaf,grammatical_words,wd@TS02
mc_tabasaran_naz.eaf,utterance_translation,ft@TS01
mc_tabasaran_naz.eaf,gloss_mtok,gl@TS01
mc_tabasaran_naz.eaf,grammatical_words_mtok,mb@TS01
mc_tabasaran_naz.eaf,graid,ps@TS01
mc_tabasaran_naz.eaf,utterance_id,ref@TS01
mc_tabasaran_naz.eaf,utterance,tx@TS01
mc_tabasaran_naz.eaf,grammatical_words,wd@TS01
mc_tabasaran_nuradin.eaf,utterance_translation,ft@TS01
mc_tabasaran_nuradin.eaf,gloss_mtok,gl@TS01
mc_tabasaran_nuradin.eaf,grammatical_words_mtok,mb@TS01
mc_tabasaran_nuradin.eaf,graid,ps@TS01
mc_tabasaran_nuradin.eaf,utterance_id,ref@TS01
mc_tabasaran_nuradin.eaf,utterance,tx@TS01
mc_tabasaran_nuradin.eaf,grammatical_words,wd@TS01
mc_tabasaran_work.eaf,utterance_translation,ft@TS01
mc_tabasaran_work.eaf,gloss_mtok,gl@TS01
mc_tabasaran_work.eaf,grammatical_words_mtok,mb@TS01
mc_tabasaran_work.eaf,graid,ps@TS01
mc_tabasaran_work.eaf,utterance_id,ref@TS01
mc_tabasaran_work.eaf,utterance,tx@TS01
mc_tabasaran_work.eaf,grammatical_words,wd@TS01
